ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
Nhiễm trùng và chậm lành thương,,Q031,Nhiễm trùng vùng hàm mặt có lây không?,"Hầu hết các nhiễm trùng răng miệng không lây trực tiếp giữa người với người, nhưng vi khuẩn gây bệnh có thể truyền qua nước bọt nếu dùng chung đồ ăn hoặc bàn chải đánh răng.",nhiễm trùng lây không; lây nhiễm hàm mặt; nhiễm trùng miệng; lây bệnh răng miệng; truyền nhiễm; nguy cơ lây nhiễm
Nhiễm trùng và chậm lành thương,,Q032,Cách vệ sinh răng miệng khi đang bị nhiễm trùng là gì?,"Đánh răng nhẹ nhàng, dùng bàn chải lông mềm, súc miệng với dung dịch sát khuẩn theo hướng dẫn, và tránh kích thích mạnh vào vùng nhiễm trùng.",vệ sinh răng nhiễm trùng; chăm sóc miệng viêm; làm sạch miệng; súc miệng; chải răng đúng cách; nhiễm trùng răng miệng; khử trùng miệng
Nhiễm trùng và chậm lành thương,,Q033,Nhiễm trùng vùng hàm mặt có thể gây mất răng không?,"Có. Nếu nhiễm trùng phá hủy mô nha chu hoặc xương hàm, răng sẽ lung lay và có thể phải nhổ bỏ.",nhiễm trùng mất răng; mất răng nhiễm trùng; viêm nhiễm răng; hỏng răng; răng lung lay; nhổ răng do viêm; biến chứng nhiễm trùng
Nhiễm trùng và chậm lành thương,,Q034,Hút thuốc lá ảnh hưởng gì đến nhiễm trùng vùng hàm mặt?,"Hút thuốc làm giảm lưu lượng máu, giảm miễn dịch, tăng nguy cơ nhiễm trùng và làm chậm lành thương. Người hút thuốc thường bị nhiễm trùng nặng hơn và hồi phục chậm hơn.",thuốc lá nhiễm trùng; hút thuốc viêm miệng; ảnh hưởng thuốc lá; khói thuốc răng; nguy cơ nhiễm trùng; chậm lành thương; miễn dịch yếu
Nhiễm trùng và chậm lành thương,,Q035,Vai trò của nha sĩ trong phòng ngừa nhiễm trùng vùng hàm mặt là gì?,"Nha sĩ giúp phát hiện sớm các vấn đề răng miệng, điều trị kịp thời và hướng dẫn vệ sinh đúng cách để ngăn ngừa nhiễm trùng.",nha sĩ phòng ngừa; chống nhiễm trùng; vai trò nha sĩ; tư vấn nhiễm trùng; khám răng định kỳ; điều trị viêm; phòng bệnh răng
Nhiễm trùng và chậm lành thương,,Q036,Vì sao kiểm soát đường huyết tốt giúp giảm nguy cơ nhiễm trùng?,"Đường huyết ổn định giúp hệ miễn dịch hoạt động hiệu quả, giảm vi khuẩn trong khoang miệng và thúc đẩy lành thương nhanh hơn.",kiểm soát đường huyết; đường huyết nhiễm trùng; tiểu đường miễn dịch; giảm viêm; ngăn nhiễm trùng; biến chứng tiểu đường; miễn dịch khỏe
Nhiễm trùng và chậm lành thương,,Q037,Tại sao người đái tháo đường nên khám nha khoa ít nhất 2 lần/năm?,"Để phát hiện và điều trị sớm các bệnh răng miệng trước khi chúng phát triển thành nhiễm trùng nghiêm trọng, đồng thời duy trì sức khỏe răng miệng toàn diện.",tiểu đường khám răng; khám nha khoa định kỳ; người tiểu đường; phòng ngừa biến chứng; sức khỏe răng miệng; nha khoa tiểu đường; kiểm soát viêm
Nhiễm trùng và chậm lành thương,,Q038,Nhiễm trùng hàm mặt có thể gây sưng toàn bộ mặt không?,"Có. Nếu nhiễm trùng lan tỏa, vùng mặt có thể sưng to, đỏ, nóng và gây biến dạng tạm thời.",sưng mặt nhiễm trùng; nhiễm trùng sưng; viêm mặt; sưng to mặt; áp xe mặt; biến chứng sưng; phù nề mặt
Nhiễm trùng và chậm lành thương,,Q039,Nhiễm trùng vùng hàm mặt có liên quan đến viêm nha chu không?,"Có. Viêm nha chu là một nguyên nhân phổ biến dẫn đến nhiễm trùng lan rộng ở vùng hàm mặt, đặc biệt ở người đái tháo đường.",nhiễm trùng nha chu; viêm nha chu; nha chu hàm mặt; bệnh nha chu; liên quan viêm; viêm lợi; túi nha chu
Nhiễm trùng và chậm lành thương,,Q040,Có thể dùng thuốc giảm đau không kê đơn khi bị nhiễm trùng không?,"Có thể, nhưng chỉ để giảm triệu chứng tạm thời. Người bệnh vẫn cần khám bác sĩ để điều trị nguyên nhân nhiễm trùng.",thuốc giảm đau; không kê đơn; giảm đau không kê đơn; nhiễm trùng răng; nhiễm trùng miệng; đau răng; đau miệng; tự dùng thuốc; thuốc giảm đau OTC; dùng thuốc giảm đau
Nhiễm trùng và chậm lành thương,,Q041,Vai trò của xét nghiệm máu trong chẩn đoán nhiễm trùng là gì?,"Xét nghiệm máu giúp đánh giá tình trạng viêm, mức đường huyết và chức năng miễn dịch, hỗ trợ bác sĩ lựa chọn phác đồ điều trị.",xét nghiệm máu; chẩn đoán nhiễm trùng; xét nghiệm nhiễm trùng; máu nhiễm trùng; vai trò xét nghiệm máu; kiểm tra nhiễm trùng; dấu hiệu nhiễm trùng; xét nghiệm; máu
Nhiễm trùng và chậm lành thương,,Q042,Nhiễm trùng vùng hàm mặt có thể ảnh hưởng đến ăn uống như thế nào?,"Gây đau khi nhai, khó nuốt, giảm cảm giác ngon miệng, dẫn đến ăn uống kém và suy dinh dưỡng nếu kéo dài.",nhiễm trùng hàm mặt; ảnh hưởng ăn uống; khó ăn; đau khi ăn; ăn uống khó khăn; nhiễm trùng miệng; ăn uống; đau hàm; đau mặt; mất vị giác
Nhiễm trùng và chậm lành thương,,Q043,Phụ nữ mang thai mắc đái tháo đường có dễ bị nhiễm trùng hàm mặt không?,Có. Sự thay đổi nội tiết kết hợp với đường huyết cao làm tăng nguy cơ viêm nướu và nhiễm trùng răng miệng.,phụ nữ mang thai; đái tháo đường; tiểu đường thai kỳ; nhiễm trùng hàm mặt; dễ nhiễm trùng; mang thai nhiễm trùng; tiểu đường nhiễm trùng; nhiễm trùng; thai kỳ; đái tháo đường thai kỳ
Nhiễm trùng và chậm lành thương,,Q044,Nhiễm trùng vùng hàm mặt có cần chụp X-quang không?,"Có. X-quang giúp phát hiện ổ nhiễm trùng, tình trạng xương hàm và mức độ lan rộng của bệnh.",nhiễm trùng hàm mặt; chụp X-quang; cần X-quang; chẩn đoán X-quang; X-quang răng; X-quang miệng; vai trò X-quang; X-quang; hàm mặt
Nhiễm trùng và chậm lành thương,,Q045,Có thể phòng nhiễm trùng bằng nước súc miệng sát khuẩn không?,Nước súc miệng sát khuẩn giúp giảm vi khuẩn trong khoang miệng nhưng không thay thế việc đánh răng và chăm sóc răng miệng đúng cách.,phòng nhiễm trùng; nước súc miệng; nước súc miệng sát khuẩn; sát khuẩn miệng; ngăn nhiễm trùng; vệ sinh miệng; kháng khuẩn; súc miệng; nhiễm trùng; phòng ngừa
Nhiễm trùng và chậm lành thương,,Q046,Nhiễm trùng vùng hàm mặt có thể tái phát không?,"Có. Nếu nguyên nhân gốc (như sâu răng, viêm nướu, kiểm soát đường huyết kém) không được giải quyết, nhiễm trùng sẽ tái phát.",nhiễm trùng hàm mặt; tái phát; nhiễm trùng tái phát; tái đi tái lại; bệnh tái phát; nhiễm trùng miệng; nhiễm trùng răng; tái phát bệnh; hàm mặt; nhiễm trùng
Nhiễm trùng và chậm lành thương,,Q047,Tập thể dục có giúp giảm nguy cơ nhiễm trùng ở người đái tháo đường không?,"Có. Tập thể dục giúp cải thiện tuần hoàn máu, tăng miễn dịch và hỗ trợ kiểm soát đường huyết, gián tiếp giảm nguy cơ nhiễm trùng.",tập thể dục; giảm nguy cơ nhiễm trùng; đái tháo đường; người tiểu đường; phòng nhiễm trùng; sức khỏe tiểu đường; thể dục; nhiễm trùng; tiểu đường; tập thể dục
Nhiễm trùng và chậm lành thương,,Q048,Có cần điều chỉnh liều insulin khi bị nhiễm trùng không?,"Có thể. Nhiễm trùng thường làm đường huyết tăng, nên bác sĩ có thể điều chỉnh liều insulin hoặc thuốc hạ đường huyết để duy trì kiểm soát tốt.",điều chỉnh insulin; liều insulin; nhiễm trùng; insulin khi nhiễm trùng; bệnh tiểu đường; kiểm soát đường huyết; đường huyết; insulin; đái tháo đường; liều thuốc
Nhiễm trùng và chậm lành thương,,Q049,Nhiễm trùng vùng hàm mặt có thể gây sốt cao bao nhiêu độ?,"Sốt có thể dao động từ 38°C đến trên 39°C, tùy mức độ nhiễm trùng. Sốt cao kéo dài cần được điều trị khẩn cấp.",nhiễm trùng hàm mặt; sốt cao; sốt bao nhiêu độ; nhiệt độ sốt; sốt nhiễm trùng; dấu hiệu sốt; sốt; hàm mặt; nhiệt độ cơ thể; triệu chứng sốt
Nhiễm trùng và chậm lành thương,,Q050,Khi nào cần phẫu thuật trong điều trị nhiễm trùng vùng hàm mặt?,"Khi ổ nhiễm trùng lớn, có mủ hoặc không đáp ứng với kháng sinh, bác sĩ sẽ chỉ định phẫu thuật dẫn lưu hoặc loại bỏ mô hoại tử.",phẫu thuật nhiễm trùng; mổ nhiễm trùng; chỉ định phẫu thuật; điều trị ngoại khoa; rạch dẫn lưu; áp xe hàm mặt; khi nào mổ; phẫu thuật hàm mặt
Nhiễm trùng và chậm lành thương,,Q051,Nhiễm trùng vùng hàm mặt có ảnh hưởng đến nói chuyện không?,"Có. Sưng đau, khó há miệng và đau khi vận động hàm có thể làm giọng nói thay đổi hoặc khó phát âm.",ảnh hưởng nói chuyện; khó nói; nói ngọng; giọng nói thay đổi; nhiễm trùng hàm mặt; ảnh hưởng giọng
Nhiễm trùng và chậm lành thương,,Q052,Tại sao nhiễm trùng vùng hàm mặt ở người đái tháo đường thường lan rộng nhanh?,"Do khả năng kiểm soát vi khuẩn kém, giảm tưới máu và môi trường đường huyết cao giúp vi khuẩn sinh sôi mạnh.",đái tháo đường nhiễm trùng; nhiễm trùng lan nhanh; tiểu đường nhiễm trùng; biến chứng tiểu đường; miễn dịch kém; đường huyết cao; suy giảm miễn dịch
Nhiễm trùng và chậm lành thương,,Q053,Có thể dùng thuốc nam để điều trị nhiễm trùng không?,Không nên tự ý. Một số bài thuốc nam có thể hỗ trợ giảm viêm nhưng không thay thế được kháng sinh và can thiệp y tế.,thuốc nam nhiễm trùng; điều trị thảo dược; thuốc đông y; cây thuốc chữa nhiễm trùng; điều trị thay thế; không dùng thuốc nam
Nhiễm trùng và chậm lành thương,,Q054,Nhiễm trùng vùng hàm mặt kéo dài bao lâu?,"Nếu điều trị đúng, thường khỏi trong 1–2 tuần. Ở người đái tháo đường, thời gian có thể lâu hơn do chậm lành thương.",thời gian nhiễm trùng; nhiễm trùng kéo dài; bao lâu khỏi; bệnh kéo dài; thời gian điều trị; tiến triển bệnh
Nhiễm trùng và chậm lành thương,,Q055,Vai trò của kiểm soát huyết áp và mỡ máu trong phòng ngừa nhiễm trùng là gì?,"Kiểm soát tốt huyết áp và mỡ máu giúp cải thiện tuần hoàn và miễn dịch, giảm nguy cơ nhiễm trùng và biến chứng lành thương.",kiểm soát huyết áp; mỡ máu nhiễm trùng; phòng ngừa nhiễm trùng; bệnh nền nhiễm trùng; cao huyết áp; rối loạn mỡ máu; sức khỏe tổng thể
Nhiễm trùng và chậm lành thương,,Q056,Nhiễm trùng vùng hàm mặt có thể gây hôi miệng không?,Có. Sự phân hủy mô và mủ tạo ra mùi hôi khó chịu trong khoang miệng.,hôi miệng nhiễm trùng; hơi thở hôi; nhiễm trùng miệng; mùi hôi miệng; nguyên nhân hôi miệng
Nhiễm trùng và chậm lành thương,,Q057,Tại sao người đái tháo đường cần chú ý hơn đến các vết xước nhỏ trong miệng?,"Vì những vết xước nhỏ có thể là cửa ngõ cho vi khuẩn xâm nhập, dễ dẫn đến nhiễm trùng lan rộng hơn so với người khỏe mạnh.",đái tháo đường vết xước; vết xước miệng; biến chứng tiểu đường; dễ nhiễm trùng; miễn dịch kém; vết thương nhỏ
Nhiễm trùng và chậm lành thương,,Q058,Cách theo dõi tiến triển nhiễm trùng vùng hàm mặt là gì?,"Theo dõi giảm sưng, đau, sốt và mức độ há miệng. Nếu triệu chứng không cải thiện sau vài ngày điều trị, cần tái khám.",theo dõi nhiễm trùng; dấu hiệu cải thiện; biến chứng nhiễm trùng; dấu hiệu nặng; khám lại; tái khám nhiễm trùng
Nhiễm trùng và chậm lành thương,,Q059,Nhiễm trùng vùng hàm mặt có ảnh hưởng đến tim không?,"Có. Nhiễm trùng nặng có thể dẫn đến viêm nội tâm mạc hoặc làm nặng thêm bệnh tim mạch sẵn có, đặc biệt ở bệnh nhân đái tháo đường.",nhiễm trùng ảnh hưởng tim; biến chứng tim; viêm nội tâm mạc; nhiễm trùng huyết; tim mạch; ảnh hưởng toàn thân; bệnh tim mạch
Nhiễm trùng và chậm lành thương,,Q060,Thông điệp quan trọng nhất để phòng ngừa nhiễm trùng vùng hàm mặt ở người đái tháo đường là gì?,"Kiểm soát đường huyết tốt, chăm sóc răng miệng hằng ngày, khám nha khoa định kỳ và điều trị sớm bất kỳ dấu hiệu nhiễm trùng nào để ngăn biến chứng nghiêm trọng.",phòng ngừa nhiễm trùng; chăm sóc răng miệng; kiểm soát đường huyết; vệ sinh răng miệng; người đái tháo đường; nhiễm trùng hàm mặt
Nhận biết sớm các triệu chứng của đái tháo đường,,Q001,Những triệu chứng thường gặp của bệnh đái tháo đường là gì?,"Các triệu chứng điển hình gồm: đi tiểu thường xuyên, khát nước nhiều, đói nhiều dù vẫn ăn uống, mệt mỏi, nhìn mờ, vết thương lâu lành, giảm cân không rõ nguyên nhân (đặc biệt ở đái tháo đường típ 1), cảm giác tê, đau hoặc ngứa ran ở tay chân (thường gặp ở đái tháo đường típ 2).",triệu chứng đái tháo đường; dấu hiệu tiểu đường; khát nước; tiểu nhiều; sụt cân; mệt mỏi; mờ mắt; tê bì; vết thương lâu lành; nhận biết sớm
Nhận biết sớm các triệu chứng của đái tháo đường,,Q002,Vì sao người bệnh đái tháo đường hay đi tiểu nhiều?,"Khi đường huyết cao, thận sẽ lọc glucose ra nước tiểu. Glucose kéo theo nhiều nước, khiến bệnh nhân đi tiểu nhiều hơn bình thường (đái nhiều - polyuria).",tiểu nhiều; đi tiểu; đái tháo đường; đường huyết cao; glucose cao; tiểu đêm; thận
Nhận biết sớm các triệu chứng của đái tháo đường,,Q003,Vì sao bệnh nhân đái tháo đường cảm thấy rất khát?,"Mất nước do đi tiểu nhiều khiến cơ thể kích hoạt cơ chế báo khát, làm bệnh nhân uống nước liên tục nhưng vẫn khát (khát nhiều - polydipsia).",khát nước; uống nước nhiều; đường huyết cao; tiểu nhiều; mất nước; khát liên tục
