ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
BỆNH ĐTĐ,,Q368,"Viêm nha chu có đau nhiều không, hay chỉ chảy máu nhẹ?","Giai đoạn đầu có thể ít đau, bạn chỉ thấy nướu dễ chảy máu khi đánh răng hoặc dùng chỉ nha khoa, hơi thở có mùi khó chịu. Vì không đau nhiều nên nhiều người chủ quan. Khi tiến triển, nướu sưng, ê buốt, răng nhạy cảm khi ăn nóng – lạnh, lâu dần có thể đau khi nhai do răng lung lay. Ở người đái tháo đường, các biểu hiện này thường rõ hơn nếu đường huyết không ổn định. Do đó, đừng chờ đau mới đi khám; phát hiện sớm giúp điều trị đơn giản và hiệu quả hơn.",viêm nha chu có đau; triệu chứng đau nha chu; chảy máu nướu; đau lợi; mức độ đau
BỆNH ĐTĐ,,Q369,Dấu hiệu nào cho thấy tôi có thể bị viêm nha chu?,"Hãy để ý: nướu đỏ, sưng, chảy máu khi chải răng hoặc luồn chỉ; hơi thở hôi kéo dài dù đã vệ sinh; nướu tụt làm răng trông dài hơn; có cảm giác răng dịch chuyển, xuất hiện khoảng thưa mới giữa các răng; đôi khi ê buốt khi ăn uống. Một số người còn cảm thấy vị lạ trong miệng. Nếu bạn có đái tháo đường, những dấu hiệu này đáng lưu tâm hơn vì bệnh có thể tiến triển nhanh. Gặp nha sĩ sớm giúp xác định mức độ và lên kế hoạch điều trị phù hợp.",dấu hiệu viêm nha chu; triệu chứng nha chu; nhận biết nha chu; nướu sưng đỏ; hơi thở hôi
BỆNH ĐTĐ,,Q370,Trẻ em bị tiểu đường có thể bị viêm nha chu không?,"Có, dù thường nhẹ hơn người lớn. Trẻ bị đái tháo đường vẫn có nguy cơ nướu viêm, chảy máu khi chải răng và tích tụ mảng bám nhanh hơn nếu đường huyết chưa ổn. Cha mẹ nên hỗ trợ trẻ vệ sinh răng miệng đúng cách, theo dõi chảy máu nướu và đưa trẻ đi khám răng định kỳ. Kiểm soát đường huyết tốt kết hợp hướng dẫn chải răng – làm sạch kẽ răng sẽ giúp nướu của trẻ khỏe hơn, hạn chế tiến triển sang viêm nha chu thực sự khi lớn lên.",trẻ em tiểu đường; nha chu trẻ em; tiểu đường và nha chu; viêm nha chu ở trẻ
BỆNH ĐTĐ,,Q371,Người đái tháo đường type 1 có bị viêm nha chu như type 2 không?,"Có. Cả type 1 và type 2 đều làm tăng nguy cơ viêm nha chu vì điểm chung là đường huyết tăng và làm suy yếu khả năng lành thương của nướu. Ở type 1, việc tiêm insulin đúng chỉ định và giữ đường huyết ổn định rất quan trọng để nướu không bị viêm kéo dài. Kết hợp với vệ sinh răng miệng kỹ và khám nha khoa định kỳ, bạn có thể giảm đáng kể chảy máu nướu, hôi miệng và nguy cơ răng lung lay.",ĐTĐ type 1; ĐTĐ type 2; viêm nha chu; nha chu ĐTĐ; so sánh type 1; nguy cơ nha chu
BỆNH ĐTĐ,,Q372,Điều trị nha chu cho người tiểu đường có gì khác?,"Điểm khác là cần phối hợp chặt giữa kiểm soát đường huyết và điều trị tại nha khoa. Nha sĩ sẽ tập trung làm sạch mảng bám – cao răng kỹ, hướng dẫn vệ sinh cá nhân phù hợp và hẹn tái khám sát hơn để theo dõi lành thương. Với bạn, giữ đường huyết ổn định là “chìa khóa” để nướu bớt viêm và hồi phục tốt. Khi cả hai nhánh điều trị cùng đi đúng hướng, tình trạng chảy máu, sưng nướu và hơi thở hôi sẽ cải thiện rõ rệt.",điều trị nha chu; nha chu ĐTĐ; điều trị viêm lợi; tiểu đường chăm sóc răng; khác biệt điều trị; nha khoa ĐTĐ
BỆNH ĐTĐ,,Q373,Tôi bị tiểu đường có cần chăm sóc răng miệng khác người bình thường không?,"Cần kỹ hơn và đều hơn. Hãy dùng bàn chải lông mềm, chải nhẹ nhàng nhưng đủ thời gian; làm sạch kẽ răng mỗi ngày bằng chỉ nha khoa hoặc bàn chải kẽ; có thể thêm tăm nước để rửa sạch viền nướu. Khám – lấy cao răng định kỳ 3–6 tháng/lần tùy tình trạng. Nếu bạn hay khô miệng, uống nước từng ngụm nhỏ trong ngày, có thể nhai kẹo không đường để kích thích nước bọt. Tất nhiên, giữ đường huyết ổn là nền tảng giúp nướu khỏe.",chăm sóc răng miệng; vệ sinh răng ĐTĐ; chăm sóc lợi; khác người thường; vệ sinh nha khoa; tiểu đường răng miệng
BỆNH ĐTĐ,,Q374,Viêm nha chu có phải là biến chứng răng miệng thường gặp ở người tiểu đường?,"Đúng. Ở người đái tháo đường, viêm nướu – viêm nha chu dễ gặp hơn và tiến triển nhanh hơn nếu không được phát hiện sớm. Viêm nha chu không chỉ gây chảy máu nướu, hôi miệng và tụt nướu mà về lâu dài còn có thể dẫn tới răng lung lay, mất răng. Quan trọng hơn, viêm kéo dài làm việc kiểm soát đường huyết khó khăn hơn. Vì vậy, chăm sóc răng miệng đúng cách và đi khám định kỳ là phần không thể thiếu trong kế hoạch sống khỏe với đái tháo đường.",viêm nha chu; biến chứng răng miệng; biến chứng tiểu đường; bệnh răng miệng; nha chu thường gặp; bệnh lợi ĐTĐ
BỆNH ĐTĐ,,Q375,Vì sao bác sĩ nội tiết và nha sĩ cần phối hợp khi tôi điều trị?,"Vì hai phía ảnh hưởng lẫn nhau. Điều trị nha chu tốt giúp giảm viêm, từ đó hỗ trợ kiểm soát đường huyết ổn định hơn. Ngược lại, đường huyết ổn giúp nướu lành nhanh, giảm chảy máu và hạn chế tái phát. Khi bác sĩ nội tiết và nha sĩ cùng nắm được tình trạng của bạn, kế hoạch điều trị sẽ đồng bộ, hợp lý hơn về thời điểm, theo dõi và mục tiêu. Kết quả là nướu khỏe hơn, răng vững hơn, ăn uống thoải mái hơn và kiểm soát đái tháo đường cũng thuận lợi hơn.",bác sĩ nội tiết; nha sĩ; phối hợp điều trị; điều trị ĐTĐ; chăm sóc toàn diện; hợp tác y tế
BỆNH ĐTĐ,,Q376,Người mắc đái tháo đường có dễ bị viêm nha chu không?,"Có. Khi đường huyết cao kéo dài, nướu sẽ dễ viêm hơn do sức đề kháng giảm, vi khuẩn trong mảng bám tấn công mạnh hơn. Tình trạng này làm nướu sưng đỏ, dễ chảy máu và lâu lành. Nếu không điều trị, viêm có thể tiến triển tới mất bám dính, tụt nướu và răng lung lay. Ở người đái tháo đường, nguy cơ này cao gấp 2–3 lần so với người bình thường.",ĐTĐ dễ mắc; viêm nha chu; nguy cơ nha chu; bệnh lợi tiểu đường; dễ bệnh răng; ĐTĐ và nha chu
BỆNH ĐTĐ,,Q377,Vì sao đái tháo đường làm tăng nguy cơ viêm nha chu?,"Đường huyết cao ảnh hưởng tới mạch máu nhỏ nuôi dưỡng nướu, khiến quá trình cung cấp dưỡng chất và loại bỏ chất thải kém hiệu quả. Hệ miễn dịch cũng hoạt động yếu hơn, vi khuẩn dễ phát triển và gây viêm. Ngoài ra, đường trong máu và dịch nướu là nguồn dinh dưỡng cho vi khuẩn, làm bệnh tiến triển nhanh hơn.",ĐTĐ tăng nguy cơ; viêm nha chu; lý do ĐTĐ; cơ chế bệnh lợi; tiểu đường gây nha chu; biến chứng nha chu
BỆNH ĐTĐ,,Q378,Viêm nha chu có thể khiến đường huyết khó kiểm soát hơn không?,"Có. Viêm nha chu là tình trạng viêm mạn tính, giải phóng nhiều chất gây viêm vào máu. Các chất này làm giảm hiệu quả của insulin (tăng kháng insulin), khiến đường huyết khó kiểm soát dù bạn tuân thủ thuốc và chế độ ăn. Vì vậy, điều trị nha chu tốt sẽ hỗ trợ kiểm soát đường huyết hiệu quả hơn.",viêm nha chu; đường huyết; khó kiểm soát; ảnh hưởng đường huyết; nha chu tăng đường; kiểm soát ĐTĐ
BỆNH ĐTĐ,,Q379,Nguy cơ mắc viêm nha chu ở người tiểu đường type 1 và type 2 có giống nhau không?,"Cả hai loại đều tăng nguy cơ, nhưng ở type 2, do bệnh thường đi kèm với các yếu tố khác như tuổi cao, béo phì, tăng mỡ máu, nguy cơ thường cao hơn. Tuy nhiên, ở type 1, nếu đường huyết không ổn định, tổn thương nướu cũng có thể nặng không kém.",nguy cơ nha chu; ĐTĐ type 1; ĐTĐ type 2; giống nhau; khác nhau; so sánh nguy cơ
BỆNH ĐTĐ,,Q380,Dấu hiệu nhận biết sớm viêm nha chu ở người đái tháo đường là gì?,"Nướu đỏ, sưng, chảy máu khi chải răng hoặc dùng chỉ nha khoa; hơi thở hôi kéo dài; nướu tụt làm răng dài hơn; răng lung lay hoặc thay đổi vị trí; có mủ ở nướu. Ở người đái tháo đường, các dấu hiệu này thường xuất hiện nhanh và nặng hơn.",dấu hiệu nha chu; nhận biết sớm; viêm nha chu; triệu chứng nha chu; biểu hiện bệnh lợi; ĐTĐ và nha chu
BỆNH ĐTĐ,,Q381,"Nếu tôi không điều trị viêm nha chu, điều gì sẽ xảy ra?","Viêm sẽ lan rộng, phá hủy dây chằng và xương quanh răng, dẫn đến mất răng. Viêm mạn tính còn làm khó kiểm soát đường huyết, tăng nguy cơ biến chứng toàn thân như tim mạch, thận, mắt. Đây là vòng xoắn bệnh lý: tiểu đường làm nặng viêm nha chu và ngược lại.",hậu quả không điều trị; biến chứng nha chu; nha chu không chữa; bệnh răng miệng; mất răng; viêm nha chu nặng
BỆNH ĐTĐ,,Q382,Điều trị viêm nha chu có giúp cải thiện đường huyết không?,"Có. Khi viêm nha chu được điều trị, tình trạng viêm toàn thân giảm, insulin hoạt động hiệu quả hơn, đường huyết dễ kiểm soát hơn. Một số nghiên cứu cho thấy HbA1c có thể giảm khoảng 0,4% sau khi điều trị nha chu tích cực.",nha chu cải thiện đường huyết; điều trị nha chu; kiểm soát đường huyết; đường huyết; nha chu và tiểu đường
BỆNH ĐTĐ,,Q383,Tần suất khám răng miệng cho người đái tháo đường nên thế nào?,"Ít nhất 6 tháng/lần để kiểm tra và làm sạch cao răng, mảng bám. Nếu đã có viêm nha chu, có thể cần tái khám 3–4 tháng/lần. Khám định kỳ giúp phát hiện sớm và xử lý kịp thời trước khi bệnh nặng hơn.",khám răng định kỳ; tần suất khám răng; lịch khám nha khoa; khám răng tiểu đường; kiểm tra răng miệng
BỆNH ĐTĐ,,Q384,Chế độ vệ sinh răng miệng của người tiểu đường nên ra sao?,Chải răng 2 lần/ngày bằng bàn chải lông mềm và kem chứa fluor; làm sạch kẽ răng hàng ngày bằng chỉ nha khoa hoặc bàn chải kẽ; có thể dùng tăm nước để hỗ trợ; súc miệng với dung dịch sát khuẩn nếu bác sĩ khuyên dùng; uống đủ nước để giảm khô miệng.,vệ sinh răng miệng; chăm sóc răng; cách vệ sinh răng; răng miệng tiểu đường; chăm sóc nha chu; vệ sinh răng
BỆNH ĐTĐ,,Q385,Khô miệng có làm tăng nguy cơ viêm nha chu ở người tiểu đường không?,"Có. Khô miệng khiến vi khuẩn dễ sinh sôi vì thiếu sự rửa trôi của nước bọt. Ở người tiểu đường, khô miệng thường gặp hơn do đường huyết cao và tác dụng phụ của thuốc, từ đó làm viêm nha chu dễ xảy ra hoặc nặng hơn.",khô miệng nha chu; khô miệng tiểu đường; tăng nguy cơ nha chu; biến chứng khô miệng; nước bọt
BỆNH ĐTĐ,,Q386,Hút thuốc lá có ảnh hưởng gì đến viêm nha chu ở người đái tháo đường?,"Hút thuốc làm giảm lưu lượng máu nuôi nướu, giảm khả năng lành thương và tăng vi khuẩn gây bệnh. Khi kết hợp với tiểu đường, nguy cơ viêm nha chu nặng và mất răng tăng gấp nhiều lần so với người không hút thuốc và không bị tiểu đường.",hút thuốc nha chu; thuốc lá tiểu đường; ảnh hưởng thuốc lá; nguy cơ hút thuốc; nha chu nặng hơn
BỆNH ĐTĐ,,Q387,Ăn uống ảnh hưởng thế nào tới nguy cơ viêm nha chu?,"Chế độ ăn nhiều đường, tinh bột tinh chế làm đường huyết dễ tăng, tạo môi trường cho vi khuẩn phát triển mạnh. Ngược lại, chế độ ăn giàu rau xanh, trái cây ít ngọt, ngũ cốc nguyên hạt giúp hỗ trợ kiểm soát đường huyết và giảm viêm.",ăn uống nha chu; chế độ ăn răng; dinh dưỡng nha chu; thực phẩm; nguy cơ nha chu; đường ăn
BỆNH ĐTĐ,,Q388,Stress có thể ảnh hưởng tới viêm nha chu ở người tiểu đường không?,"Có. Stress làm tăng hormone cortisol, gây tăng đường huyết và giảm miễn dịch, khiến viêm nha chu nặng hơn. Người tiểu đường cần quản lý căng thẳng bằng nghỉ ngơi hợp lý, tập thể dục nhẹ, thiền hoặc yoga.",stress nha chu; căng thẳng nha chu; stress tiểu đường; nha chu và stress; ảnh hưởng stress; tâm lý
BỆNH ĐTĐ,,Q389,Viêm nha chu ở người tiểu đường điều trị lâu hơn không?,"Thường là có. Do vết thương lành chậm và khả năng chống nhiễm trùng kém, quá trình điều trị có thể kéo dài và cần tái khám sát hơn. Kiểm soát tốt đường huyết sẽ giúp rút ngắn thời gian điều trị.",điều trị nha chu; nha chu tiểu đường; thời gian điều trị; điều trị lâu hơn; chữa nha chu khó
BỆNH ĐTĐ,,Q390,Có thể phòng ngừa viêm nha chu hoàn toàn ở người tiểu đường không?,"Có thể giảm nguy cơ đáng kể nhưng khó đảm bảo 100%. Vệ sinh răng miệng tốt, kiểm soát đường huyết, ăn uống lành mạnh và khám nha khoa định kỳ sẽ giúp phòng ngừa hoặc làm bệnh tiến triển rất chậm.",phòng ngừa nha chu; ngăn ngừa nha chu; phòng tránh nha chu; nha chu tiểu đường; phòng bệnh răng; giảm nguy cơ
BỆNH ĐTĐ,,Q391,Viêm nha chu có gây mất răng nhanh ở người tiểu đường không?,"Có. Sự kết hợp của viêm mạn tính và khả năng lành thương kém khiến xương quanh răng bị tiêu nhanh hơn, dẫn đến răng lung lay và mất răng sớm nếu không điều trị kịp thời.",viêm nha chu; mất răng; tiểu đường; nhanh mất răng; biến chứng răng miệng; răng tiểu đường
