ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0075,Đo đường huyết tại nhà có lợi ích gì?,"Giúp bệnh nhân chủ động kiểm soát, nhận biết tác động của chế độ ăn và thuốc, phát hiện bất thường và phòng tránh biến chứng cấp tính như hạ đường huyết hoặc tăng đường huyết cấp.",Đo đường huyết tại nhà; lợi ích đường huyết; tự theo dõi glucose; kiểm soát đường huyết; hạ đường huyết; tăng đường huyết cấp; quản lý ĐTĐ; phòng ngừa biến chứng; theo dõi tại nhà; tối ưu phác đồ
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0076,Khi nào cần tăng tần suất đo đường huyết tại nhà?,"Khi thay đổi phác đồ điều trị, mắc bệnh cấp tính, có triệu chứng bất thường hoặc trong giai đoạn mang thai để đảm bảo an toàn.",tăng tần suất đường huyết; đo đường huyết tại nhà; theo dõi đường huyết; khi nào đo nhiều hơn; điều chỉnh tần suất; tự theo dõi đường huyết
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0077,Đường huyết sau ăn cần được theo dõi trong trường hợp nào?,"Khi HbA1c cao dù đường huyết đói bình thường, nghi ngờ tăng đường huyết sau ăn, hoặc ở phụ nữ mang thai để phòng biến chứng cho thai.",Đường huyết sau ăn; Theo dõi đường huyết; Tăng đường huyết sau ăn; HbA1c; Đái tháo đường thai kỳ; Chỉ định theo dõi; Kiểm soát đường huyết
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0078,Mục tiêu đường huyết sau ăn 1–2 giờ ở người trưởng thành mắc ĐTĐ là bao nhiêu?,"Dưới 140 mg/dL (7,8 mmol/L) để hạn chế nguy cơ biến chứng tim mạch và thần kinh, theo khuyến cáo của Bộ Y tế và các tổ chức quốc tế.",Mục tiêu đường huyết; đường huyết sau ăn; ĐTĐ người lớn; kiểm soát đường huyết; khuyến cáo ĐTĐ; chỉ số glucose; đích điều trị; giá trị mục tiêu
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0079,Tại sao HbA1c cần được thực hiện bằng phương pháp chuẩn hóa quốc tế?,"Để đảm bảo kết quả chính xác và so sánh được giữa các cơ sở y tế, giúp theo dõi bệnh nhân liên tục mà không bị sai lệch do phương pháp.",HbA1c; chuẩn hóa HbA1c; tiêu chuẩn HbA1c; chính xác HbA1c; so sánh HbA1c; phương pháp HbA1c; đánh giá đường huyết; theo dõi đái tháo đường
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0080,Theo dõi đường huyết có vai trò gì trong phòng ngừa biến chứng ĐTĐ?,"Giúp phát hiện sớm và xử lý kịp thời tăng hoặc hạ đường huyết, từ đó giảm nguy cơ biến chứng mạch máu lớn và nhỏ, bảo vệ các cơ quan như tim, mắt, thận.",theo dõi đường huyết; kiểm soát đường huyết; phòng ngừa biến chứng; biến chứng ĐTĐ; quản lý ĐTĐ; tầm soát biến chứng
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0081,Vì sao cần cá thể hóa tần suất xét nghiệm HbA1c?,Mỗi bệnh nhân có mức độ ổn định đường huyết khác nhau; người kiểm soát kém cần xét nghiệm thường xuyên hơn để điều chỉnh điều trị kịp thời.,HbA1c; tần suất HbA1c; cá thể hóa HbA1c; theo dõi đường huyết; kiểm soát đường huyết; ổn định đường huyết; đái tháo đường
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0082,Vai trò của bác sĩ trong hướng dẫn tự theo dõi đường huyết tại nhà là gì?,"Giúp bệnh nhân hiểu đúng cách đo, thời điểm đo và ý nghĩa kết quả, tránh đo sai hoặc hiểu sai dẫn đến điều chỉnh điều trị không phù hợp.",Tự theo dõi đường huyết; Hướng dẫn SMBG; Giáo dục bệnh nhân ĐTĐ; Diễn giải kết quả đường huyết; Kỹ thuật đo đường huyết; Thời điểm đo đường huyết; Quản lý đường huyết tại nhà; Tư vấn ĐTĐ
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0083,Khi nào nên đo đường huyết trước bữa ăn kế tiếp?,"Khi bệnh nhân tiêm insulin tác dụng nhanh trước bữa ăn hoặc có nguy cơ hạ đường huyết, giúp điều chỉnh liều insulin cho bữa sau.",Đo đường huyết; Đường huyết trước ăn; Theo dõi glucose; Hạ đường huyết; Insulin nhanh; Liều insulin; ĐTĐ
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0084,Đo HbA1c hàng quý giúp ích gì cho điều chỉnh phác đồ?,"Cho phép bác sĩ đánh giá hiệu quả điều trị trong từng giai đoạn, từ đó quyết định thay đổi liều thuốc, loại thuốc hoặc kết hợp phương pháp mới.",HbA1c; điều chỉnh phác đồ; đánh giá kiểm soát; hiệu quả điều trị; kiểm soát dài hạn; theo dõi HbA1c
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0085,Có nên chỉ dựa vào HbA1c để đánh giá kiểm soát đường huyết không?,"Không, vì HbA1c không phản ánh biến động hàng ngày; cần kết hợp với đường huyết đói, sau ăn và các chỉ số lâm sàng khác.",HbA1c; đánh giá đường huyết; kiểm soát đường huyết; theo dõi đường huyết; biến động đường huyết; đường huyết đói; đường huyết sau ăn; chỉ số glucose; A1c; glucemia
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0086,Khi nào HbA1c có thể không phản ánh đúng mức đường huyết thực tế?,"Trong các tình trạng gây thay đổi đời sống hồng cầu như thiếu máu, bệnh thalassemia, mất máu cấp hoặc truyền máu.",HbA1c sai lệch; HbA1c không đúng; Ảnh hưởng HbA1c; Đời sống hồng cầu; Thiếu máu; Thalassemia; Truyền máu; HbA1c không chính xác
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0087,Tại sao xét nghiệm HbA1c nên được làm ngay khi bệnh nhân mới đến khám lần đầu?,"Để có số liệu nền tảng, so sánh với các kết quả sau này và xác định mức độ kiểm soát ban đầu của bệnh nhân.",HbA1c ban đầu; xét nghiệm HbA1c; đánh giá HbA1c; kiểm soát đường huyết; theo dõi ĐTĐ; số liệu nền; giá trị khởi đầu
BỆNH LÝ ĐTĐ,Theo dõi & đánh giá đường huyết,Q0088,Đối tượng nào cần xét nghiệm HbA1c thường xuyên hơn mức khuyến cáo?,"Phụ nữ mang thai, bệnh nhân có biến chứng tiến triển nhanh, bệnh nhân không tuân thủ điều trị hoặc có biến động đường huyết lớn.",HbA1c thường xuyên; đối tượng đặc biệt; kiểm soát kém; điều trị mới; thay đổi thuốc; thai kỳ ĐTĐ; ĐTĐ thai kỳ; ĐTĐ type 1
BỆNH LÝ ĐTĐ,Tiêu chuẩn chẩn đoán chung,Q0018,Ngưỡng glucose huyết tương lúc đói để chẩn đoán đái tháo đường là bao nhiêu?,"Ngưỡng glucose huyết tương lúc đói để chẩn đoán đái tháo đường là ≥ 126 mg/dL (7 mmol/L), đo sau khi bệnh nhân nhịn ăn ít nhất 8 giờ. Kết quả này cần được xác nhận bằng xét nghiệm lặp lại vào ngày khác để đảm bảo tính chính xác.",đái tháo đường; ĐTĐ; glucose huyết tương đói; FPG; ngưỡng chẩn đoán; tiêu chuẩn chẩn đoán; đường huyết đói
BỆNH LÝ ĐTĐ,Tiêu chuẩn chẩn đoán chung,Q0019,Giá trị glucose huyết tương sau 2 giờ làm nghiệm pháp dung nạp glucose bằng đường uống để chẩn đoán đái tháo đường là bao nhiêu?,"Theo Bộ Y tế, glucose huyết tương sau 2 giờ làm nghiệm pháp dung nạp 75g glucose bằng đường uống đạt ≥ 200 mg/dL (11,1 mmol/L) được chẩn đoán là đái tháo đường. Kết quả này phản ánh khả năng dung nạp glucose kém của cơ thể.",OGTT; Nghiệm pháp dung nạp glucose; Glucose 2 giờ; Chẩn đoán đái tháo đường; Tiêu chuẩn chẩn đoán ĐTĐ; Đường huyết sau 2h; Ngưỡng chẩn đoán; Giá trị chẩn đoán ĐTĐ
BỆNH LÝ ĐTĐ,Tiêu chuẩn chẩn đoán chung,Q0020,Ngưỡng HbA1c bao nhiêu được dùng để chẩn đoán đái tháo đường?,"Ngưỡng HbA1c ≥ 6,5% (48 mmol/mol) được sử dụng để chẩn đoán đái tháo đường nếu xét nghiệm được thực hiện bằng phương pháp chuẩn hóa quốc tế. HbA1c phản ánh mức glucose huyết trung bình trong khoảng 2–3 tháng gần đây.",ngưỡng HbA1c; HbA1c chẩn đoán; tiêu chuẩn HbA1c; chẩn đoán đái tháo đường; chỉ số HbA1c
BỆNH LÝ ĐTĐ,Tiêu chuẩn chẩn đoán chung,Q0021,Ngưỡng glucose huyết tương bất kỳ bao nhiêu kèm triệu chứng điển hình có thể chẩn đoán đái tháo đường?,"Glucose huyết tương bất kỳ ≥ 200 mg/dL (11,1 mmol/L) kèm theo triệu chứng điển hình của tăng glucose huyết như tiểu nhiều, uống nhiều, sụt cân nhanh cho phép chẩn đoán đái tháo đường mà không cần xét nghiệm lặp lại.",chẩn đoán ĐTĐ; tiêu chuẩn ĐTĐ; glucose bất kỳ; đường huyết ngẫu nhiên; ngưỡng đường huyết; triệu chứng điển hình; tăng đường huyết; đái tháo đường
BỆNH LÝ ĐTĐ,Tiêu chuẩn chẩn đoán chung,Q0022,"Theo Bộ Y tế, cần bao nhiêu kết quả xét nghiệm vượt ngưỡng để xác nhận chẩn đoán đái tháo đường theo tiêu chí glucose đói hoặc nghiệm pháp dung nạp?","Cần có ít nhất 2 kết quả vượt ngưỡng trong cùng một mẫu xét nghiệm hoặc ở hai thời điểm khác nhau để xác nhận chẩn đoán. Quy định này áp dụng cho tiêu chí glucose đói, nghiệm pháp dung nạp và HbA1c.",tiêu chuẩn chẩn đoán BYT; số xét nghiệm ĐTĐ; chẩn đoán glucose đói; chẩn đoán OGTT; xác nhận chẩn đoán; glucose đói; nghiệm pháp dung nạp glucose
BỆNH LÝ ĐTĐ,Tiêu chuẩn chẩn đoán chung,Q0023,Bệnh nhân cần nhịn đói bao lâu trước khi làm xét nghiệm glucose huyết tương lúc đói?,"Bệnh nhân cần nhịn đói ít nhất 8 giờ, thường từ 8–14 giờ qua đêm. Trong thời gian này, bệnh nhân không được uống nước ngọt hoặc dùng thực phẩm, nhưng có thể uống nước lọc để tránh mất nước.",Glucose đói; Đường huyết đói; Nhịn đói; Thời gian nhịn đói; Xét nghiệm đường huyết; Tiêu chuẩn chẩn đoán ĐTĐ; Chẩn đoán tiểu đường
BỆNH LÝ ĐTĐ,Tiêu chuẩn chẩn đoán chung,Q0024,"Trong 3 ngày trước nghiệm pháp dung nạp glucose, bệnh nhân cần ăn khẩu phần carbohydrate tối thiểu bao nhiêu mỗi ngày?",Bệnh nhân cần ăn khẩu phần chứa 150–200g carbohydrate mỗi ngày trong 3 ngày trước nghiệm pháp dung nạp glucose để đảm bảo kết quả phản ánh đúng khả năng dung nạp glucose của cơ thể và tránh âm tính giả.,chuẩn bị OGTT; carbohydrate OGTT; khẩu phần carbohydrate; nghiệm pháp dung nạp glucose; chế độ ăn OGTT
BỆNH LÝ ĐTĐ,Tiêu chuẩn chẩn đoán chung,Q0025,Thời gian bệnh nhân cần uống hết dung dịch glucose trong nghiệm pháp dung nạp là bao lâu?,"Trong nghiệm pháp dung nạp glucose bằng đường uống, bệnh nhân phải uống hết 75g glucose hòa trong 250–300 mL nước trong vòng 5 phút để đảm bảo tính chính xác và khả năng so sánh kết quả giữa các lần xét nghiệm.",Nghiệm pháp dung nạp glucose; OGTT; NGTT; Thời gian uống glucose; Uống dung dịch glucose; Quy trình OGTT; Chẩn đoán đái tháo đường; Dung nạp glucose; Uống glucose
BỆNH LÝ ĐTĐ,Tiêu chuẩn chẩn đoán chung,Q0026,Những yếu tố nào cần tránh trước khi làm nghiệm pháp dung nạp glucose?,"Trước nghiệm pháp, bệnh nhân không nên mắc bệnh lý cấp tính và không dùng thuốc có thể làm tăng glucose huyết như glucocorticoid, để tránh ảnh hưởng đến kết quả và nguy cơ chẩn đoán sai.",TTG; chuẩn bị OGTT; yếu tố ảnh hưởng TTG; chống chỉ định TTG; thuốc tăng đường huyết; glucocorticoid; bệnh cấp tính; sai lệch chẩn đoán
BỆNH LÝ ĐTĐ,Tiêu chuẩn chẩn đoán chung,Q0027,"Bệnh nhân nam 50 tuổi, glucose huyết đói 128 mg/dL, HbA1c 6,8%. Kết luận chẩn đoán là gì?","Bệnh nhân đáp ứng cả tiêu chí glucose đói ≥ 126 mg/dL và HbA1c ≥ 6,5%, do đó được chẩn đoán xác định đái tháo đường. Cần tư vấn thay đổi lối sống và đánh giá chỉ định điều trị thuốc.",đái tháo đường; chẩn đoán ĐTĐ; tiêu chuẩn chẩn đoán; glucose huyết đói; HbA1c; tiểu đường; đường huyết; kết luận chẩn đoán
BỆNH LÝ ĐTĐ,Tiêu chuẩn chẩn đoán chung,Q0028,"Bệnh nhân có triệu chứng điển hình, glucose huyết bất kỳ 210 mg/dL. Có cần xét nghiệm lại không?","Không cần xét nghiệm lại, vì tiêu chí glucose huyết bất kỳ ≥ 200 mg/dL kèm triệu chứng điển hình đủ để chẩn đoán đái tháo đường theo Bộ Y tế.",triệu chứng ĐTĐ; glucose huyết bất kỳ; chẩn đoán ĐTĐ; xét nghiệm lại ĐTĐ; ngưỡng chẩn đoán; 210 mg/dL
BỆNH LÝ ĐTĐ,Định nghĩa và phân loại,Q001,"Theo Bộ Y tế, bệnh đái tháo đường được định nghĩa như thế nào?","Bệnh đái tháo đường là một bệnh rối loạn chuyển hóa mạn tính, đặc trưng bởi tình trạng tăng glucose huyết kéo dài do khiếm khuyết về tiết insulin, tác động của insulin hoặc cả hai. Sự tăng glucose này gây rối loạn chuyển hóa carbohydrate, protide và lipide, dẫn đến tổn thương nhiều cơ quan quan trọng như tim, mạch máu, thận, mắt và hệ thần kinh.",đái tháo đường; định nghĩa ĐTĐ; tăng glucose huyết; rối loạn chuyển hóa; thiếu insulin; kháng insulin; tiêu chuẩn ĐTĐ; tiểu đường; Bộ Y tế ĐTĐ
BỆNH LÝ ĐTĐ,Định nghĩa và phân loại,Q002,Cơ chế chính dẫn đến tình trạng tăng glucose huyết mạn tính ở bệnh nhân đái tháo đường là gì?,"Tăng glucose huyết mạn tính trong đái tháo đường xảy ra khi cơ thể không sản xuất đủ insulin, insulin không hoạt động hiệu quả, hoặc kết hợp cả hai. Điều này dẫn tới giảm khả năng vận chuyển glucose vào tế bào, làm glucose tích tụ trong máu và gây tổn thương mô lâu dài.",tăng glucose huyết; cơ chế đái tháo đường; sinh lý bệnh ĐTĐ; thiếu insulin; đề kháng insulin; rối loạn glucose; cơ chế tăng đường
BỆNH LÝ ĐTĐ,Định nghĩa và phân loại,Q003,Tăng glucose huyết mạn tính trong đái tháo đường gây tổn thương chủ yếu ở những cơ quan nào?,"Tăng glucose huyết kéo dài làm tổn thương hệ thống mạch máu lớn và nhỏ, gây biến chứng nghiêm trọng ở tim, mạch máu, thận, mắt và thần kinh. Những tổn thương này có thể dẫn đến bệnh mạch vành, suy thận mạn, mù lòa hoặc bệnh lý thần kinh ngoại biên.",tăng glucose máu; biến chứng đái tháo đường; tổn thương cơ quan; biến chứng mạch máu; bệnh thận ĐTĐ; bệnh võng mạc ĐTĐ; bệnh thần kinh ĐTĐ; biến chứng tim mạch
BỆNH LÝ ĐTĐ,Định nghĩa và phân loại,Q004,Những nhóm chất nào bị rối loạn chuyển hóa trong bệnh đái tháo đường?,"Bệnh đái tháo đường ảnh hưởng trực tiếp đến chuyển hóa carbohydrate, protide và lipide. Sự mất cân bằng chuyển hóa này làm tăng nguy cơ xơ vữa động mạch, rối loạn lipid máu, teo cơ, và gây tác động tiêu cực lên nhiều cơ quan quan trọng của cơ thể.",rối loạn chuyển hóa; chất rối loạn; glucose; lipid; protein; chuyển hóa glucose; chuyển hóa lipid; chuyển hóa protein
BỆNH LÝ ĐTĐ,Định nghĩa và phân loại,Q005,Tại sao bệnh đái tháo đường được coi là một bệnh rối loạn chuyển hóa toàn thân?,"Đái tháo đường được coi là bệnh rối loạn chuyển hóa toàn thân vì ảnh hưởng đồng thời đến nhiều quá trình chuyển hóa: carbohydrate, protide và lipide. Từ đó, bệnh gây tổn thương đa cơ quan, đặc biệt là hệ tim mạch, thận, mắt và thần kinh, làm suy giảm chất lượng sống.",đái tháo đường; rối loạn chuyển hóa; toàn thân; đa cơ quan; chuyển hóa đường; chuyển hóa lipid; chuyển hóa protein; biến chứng ĐTĐ
